"PlotID","lon","lat","hii","age_yr","elem_m"
396,-155.64,19.14,10,4000,1167.67309570312
397,-155.26,19.76,8.33412456512451,37500,1198.90600585938
398,-155.24,19.46,24,8000,1143.47595214844
399,-155.31,19.67,7.57338428497314,475,1393.65246582031
400,-155.83,19.4,13,2250,1154.86096191406
401,-155.66,20.08,21,380000,NA
402,-155.67,19.15,10,2250,1359.259765625
403,-155.22,19.41,13.9250659942627,1033.5,1112.38098144531
404,-155.59,19.15,10,4000,730.349182128906
405,-155.29,19.67,7,2250,1280.00927734375
406,-155.27,19.87,6.1373348236084,8000,1355.53063964844
407,-156.16,20.79,12,545000,939.190002441406
408,-155.29,19.71,10.8943157196045,4000,1231.36791992188
409,-159.62,22.14,18,4150000,1127.94421386719
410,-155.23,19.68,7,162,864.452026367188
411,-155.27,19.92,10,182000,1097.99157714844
412,-155.23,19.54,12.2036924362183,1125,1116.96618652344
413,-155.61,20.05,34.5370903015137,190000,870.4990234375
414,-155.17,19.54,26.7351951599121,1125,793.097900390625
